SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class,User_Requested_Duration (min)
68.09250663164511,4.168000534734471,17.107224597174575,30.716895179904775,29.04214908227585,23.84008773263445,15.391370688917116,Normal,93.64514723054864,LiFePO4,943,Model C,1,7.295426113424753
25.939961146634403,3.62665845213676,31.55591529185843,31.496439159608645,21.62704437472634,56.82501073951331,10.416156937458164,Fast,94.3930059238428,Li-ion,543,Model A,1,78.13584410941891
94.64127259176227,4.112623841791346,81.51204508301713,31.4266260750914,28.51325804414146,117.90318407916672,8.782908578231082,Normal,92.94896161634288,Li-ion,533,Model B,0,98.0901656183492
95.85357193023286,4.056229816775553,13.120324005383498,27.199809781223248,22.918744523919,62.07365625686168,12.065588431008948,Slow,95.235773979782,LiFePO4,742,Model C,0,59.205245220189205
92.33779511984037,4.033833839094739,62.45261515751407,27.022668792642122,30.125075828448686,70.19454051318417,12.57980543002298,Fast,93.39820969909864,LiFePO4,654,Model C,0,82.8192224876956
43.31428302299,4.102083918840348,99.5893764572179,33.499589807901984,24.083673254734123,110.99301581597186,5.624872711280569,Fast,94.24790954248554,LiFePO4,156,Model A,1,132.6368956702249
11.391095487598069,4.111622696538208,87.01264844537855,35.694361376134445,23.24559455663331,91.72618758657563,11.001728250555802,Normal,92.16900635026408,Li-ion,661,Model B,0,61.71877741018123
93.54867063289528,3.987626709422752,56.93011201392305,26.371399335439882,33.69459830976602,78.20701311242236,6.523586459160764,Fast,95.88046453268498,Li-ion,277,Model A,0,69.84448221639865
48.53657334855829,3.6353291440025157,15.72768183579781,28.157930649853913,20.017581997814005,99.78046813410724,7.771053183713154,Fast,96.7365741740805,Li-ion,392,Model C,2,87.90683535508333
96.99893371393026,3.499991349342683,84.82361629471389,28.98421073553682,17.408946799931307,106.43662664559731,3.01432349062456,Slow,94.91880580079362,Li-ion,145,Model A,0,90.10339583125452
96.72579793803276,4.100131452059565,63.90806573594895,36.712573640217606,26.690862265189164,65.68880717372669,7.578510625052853,Slow,94.84270375730718,LiFePO4,269,Model C,0,109.82516318075412
86.7708509920624,3.9794202480764045,20.34396973536101,32.46945589291132,34.386436245683576,67.51083649318355,8.787218379423074,Fast,97.41074933633377,Li-ion,370,Model B,0,77.63537926720744
36.50040028626271,4.101378443309813,18.44715563410206,34.61659634884519,22.55678427454373,58.60509356518358,9.547851610491508,Fast,95.83220210218768,Li-ion,516,Model A,2,27.08299470680745
44.65879557417328,3.910699179846334,91.86641374929332,20.053437350985618,16.24073527257563,116.67061400184606,14.835160345152689,Normal,89.75491483173087,LiFePO4,947,Model C,2,139.61716267821546
86.60230043651713,3.5519167009752146,70.22802366442706,32.49336727871009,21.78610534619135,89.71662542903503,5.494281579708167,Normal,95.79546663806438,Li-ion,238,Model C,0,142.77053035435085
38.522980464064986,3.576152621773768,84.635811938508,23.045617871252816,25.11863308639117,28.32230662080723,7.2817228567508785,Fast,93.3511811181508,Li-ion,346,Model C,2,54.133938134585904
25.254347201748324,3.8979214929340085,89.10810102540405,28.37281099872406,18.23846013264428,106.29596233130184,3.65366947882668,Slow,93.19576045249316,LiFePO4,247,Model C,2,68.3117131824515
60.11211362125152,3.7815905711265803,61.459511684349,23.003814026492982,28.16204436112984,68.05599408362681,6.939274321639265,Fast,95.38684492512816,Li-ion,329,Model A,1,55.95014226197053
94.25392967447029,3.6901958342192085,56.57017165795372,34.303548749743534,34.95498778020401,26.875390642248743,17.21336340872824,Fast,91.38020522368346,Li-ion,891,Model C,0,58.54816937191431
72.64268170074757,3.820791413757596,48.73846692888912,23.537569425590362,24.03478951962888,74.9717255163311,11.62489292388372,Slow,93.17356714887252,Li-ion,736,Model A,1,57.27998887586159
61.30550530804285,3.576970245712635,38.52519290120074,28.240877875628183,22.09457113460425,61.716427897570206,12.746818938709676,Slow,93.91124628281916,Li-ion,803,Model C,1,72.81191360122591
18.74588443936917,3.8978548260401884,49.11363647728406,37.398707139129456,23.01408333668933,107.7749404862625,9.81143432079223,Normal,94.70720271496468,LiFePO4,473,Model A,0,127.14079182199592
65.35065040292528,3.7044982345156465,79.64916901571408,25.018685502763482,17.302923567904024,40.39946036093873,3.1531204097136363,Normal,94.34337809295344,Li-ion,179,Model A,1,17.22619857148666
99.10484650938368,4.000906800955248,64.17310879136184,29.60168577511013,32.66547202852448,102.6464609492183,11.60097377763415,Normal,92.72834186472568,LiFePO4,705,Model C,0,101.1583270476733
22.60756137128716,3.7215138437281965,90.32709609593614,28.95108381417372,23.29651311042704,75.76886911854527,12.132822145699055,Normal,90.52926719898,Li-ion,837,Model C,2,5.0
56.64966871273631,3.6690973058122247,49.90420129412689,20.31858660038713,22.745488228496825,25.461030321346904,2.821619158860505,Slow,96.64512673183334,LiFePO4,164,Model C,1,5.0
88.96357647351599,3.4987895700275713,64.63806208468786,37.5442376476145,28.19380545860949,117.18453013254846,6.9006708158934025,Fast,95.24841648374756,LiFePO4,187,Model C,0,110.87032634771946
76.6691755978784,3.4691891592704343,66.81767977827899,21.303827540909264,23.84066841862247,71.26152441031999,3.322135119585813,Normal,95.93097325953856,LiFePO4,187,Model B,1,40.066944861198756
72.73141668957412,3.8350452153120203,63.2527446075693,26.82555171722876,27.96466937615692,49.08768542315825,13.233796427682067,Normal,92.33297580029588,Li-ion,812,Model C,1,89.89796802144913
73.22356755883983,3.8748275519402116,73.23703957769646,33.10644814984999,16.22892580261575,66.94068419892581,13.185277169629972,Slow,92.16510184184756,Li-ion,825,Model C,1,31.18714974990999
42.35420360977797,3.943347932781817,31.36901215373257,31.209930680997815,31.27446687444455,105.7857783517489,5.651091878445905,Slow,96.78431436360826,Li-ion,303,Model C,1,94.78466618432431
36.4232659838044,3.780214116454481,56.11273997912116,32.79198307818428,33.810079057588055,50.49031243850635,10.237170551142516,Fast,93.67131641343872,LiFePO4,481,Model A,1,53.75882687065864
82.84250399306623,3.939041494247338,19.38023225275129,24.17195572938906,27.97530772318772,39.26763964867003,13.116679697743884,Fast,94.4853333270653,Li-ion,700,Model C,0,75.29947187532292
82.91020552112627,4.189453837928221,44.60601948803313,22.261232672925214,34.09131857717621,32.90712469308815,9.166929624975374,Slow,94.09012996514475,Li-ion,575,Model A,2,5.0
88.03650867220934,4.092505270438364,53.8900361759138,31.265361926130193,18.028646287399265,49.785939839021125,12.533659811282558,Normal,93.9916545735406,Li-ion,672,Model A,0,78.86503364289511
92.19164973008242,3.5159054133829026,68.70018335909252,35.41975478744156,24.548323789607075,98.00480870400436,14.367902705590213,Normal,91.81319505689277,Li-ion,882,Model A,2,98.26063522949404
56.0208158974844,3.893135870439628,95.54779473275832,38.306439277744055,27.036134678908944,67.16263651952616,12.955612648008746,Normal,90.59106141337249,LiFePO4,705,Model A,2,42.62492024332739
55.13646652184797,3.5181364492721405,64.05859598935203,36.762625629207626,26.63473294842373,42.748160369354,17.842115537475298,Fast,91.63621174371244,LiFePO4,918,Model B,1,54.300747225935766
81.84656610700976,3.628205803027386,76.92345245589038,36.784182354833234,23.029235581780867,36.61849996097492,12.48823460691209,Normal,91.30416260721464,Li-ion,638,Model C,0,41.59499235031167
68.49675376999886,4.160234329125018,55.56394535456825,30.13022431187729,21.761688187325227,53.27294765103791,5.259924162268229,Normal,94.9601438125744,Li-ion,313,Model A,1,38.267525722068044
73.17701895319331,3.5732979946278585,67.06936282386982,27.45425155930632,17.536480451008376,113.99243728857088,3.3407306065299367,Slow,95.1855073005615,Li-ion,173,Model C,1,115.73748941332136
81.6213402492491,3.7963938252779363,16.383899452039607,36.79898743075248,22.834849011245563,54.30267125900244,4.88849989866836,Normal,98.03536325949928,LiFePO4,160,Model A,0,44.66983133745843
90.10048076358096,3.9938631673774503,32.89524227576623,29.859288959590273,18.253216302109703,118.81240759546354,12.87870827668606,Slow,93.80346743382054,Li-ion,797,Model B,0,121.65034122674474
40.41956411663823,3.9787827593623812,42.56677838846248,23.803214949951563,29.687313529844367,68.52304557653562,10.16662177607059,Normal,94.23789599876714,LiFePO4,642,Model A,2,85.07631243956179
43.80246573759496,3.909379326858684,52.524401950586224,36.8034727607685,19.1766187098918,37.91639182901508,9.155072137973868,Fast,94.9297255641264,LiFePO4,318,Model C,2,77.56681223264889
18.45837458567821,3.4783220248727442,14.108387095214535,37.42428760996668,16.171306105690675,109.11400917935094,3.897379906725496,Normal,97.76122948684198,Li-ion,111,Model C,0,78.16862170867972
62.045212689655656,3.6374927507433683,22.60216877979859,29.03383270227438,26.047322756344684,66.03553731348269,14.74205880182781,Normal,94.19788629126404,Li-ion,913,Model B,1,119.36137167988936
13.234804641706788,3.8759010182888693,34.91328770121752,23.214649691496348,26.90459465438803,90.96713435045244,7.451930486512567,Slow,95.84995209171802,Li-ion,514,Model C,2,42.164939362389894
51.90382163192142,3.465893800630395,97.43794218109456,28.646856881759916,32.438261225610105,118.37115832091516,2.4536811973120973,Slow,94.89120557749692,LiFePO4,131,Model C,1,114.57653094502557
58.83801712368189,3.742007149542152,39.82123063927457,31.660170237255652,26.53963224835364,25.0175350319974,6.412269569309357,Slow,95.95994280458,LiFePO4,259,Model A,1,39.72546519411181
35.7887126915456,3.454826424212316,53.38369523008743,39.01933173571922,21.909617074468915,29.66945597875672,7.864729671739836,Normal,95.70249854158256,Li-ion,336,Model C,0,36.694252672132535
63.174993451210966,3.6543687479700546,27.64879414645537,24.36155914203008,31.06023763052641,92.04567414627562,13.077210030547992,Normal,95.00400558915346,LiFePO4,838,Model A,1,76.47818615076076
12.745022494514448,3.823414429449853,64.97020639681915,21.311409105836585,25.80557786374842,48.1825003295472,5.78582577487369,Fast,94.65720037789356,Li-ion,280,Model B,2,42.97944407061532
13.361336987429295,3.598188717393716,35.26148939643769,36.96423138302344,16.585605692623837,38.43013969500991,16.21911590173956,Normal,91.85042577146172,Li-ion,928,Model C,1,26.105116328539093
84.03405045936924,3.9604639276658227,28.62933205945841,29.474267859556523,26.317011206264933,23.93618798197295,12.077467553204851,Fast,94.78656885279705,LiFePO4,657,Model A,0,9.20206905836766
42.41715772701366,3.940309679522799,56.49153656013812,32.25650897853555,33.16037090843325,22.18467119862018,7.444657782279721,Slow,94.05617778476729,LiFePO4,440,Model C,2,43.4247236241458
21.43544613866964,4.087584658309862,10.495521924437874,38.201999739279756,22.92625250996441,97.4485603119791,11.449152430884256,Slow,96.14930922450432,LiFePO4,557,Model A,0,106.37394746110527
57.0018934049324,3.6500956926573025,10.68976293843028,21.941872988971262,20.926516037996,33.443342736955,3.116437014997193,Slow,98.11995667967406,LiFePO4,179,Model B,2,16.120602855438648
79.29941977887498,3.630438811648032,29.7161928191672,31.50887504722998,17.8693891403604,66.77206159711508,14.552822217587972,Fast,93.82465211754774,Li-ion,746,Model A,1,89.26205848294634
29.423892474715885,3.6368151632394183,13.304922625073903,19.412681204313948,18.028910438707147,80.58968151794829,13.42069882892248,Normal,94.62489114084065,Li-ion,871,Model C,2,88.27216953986353
66.06014282371002,3.982125779819536,19.722317871762225,26.56930273244506,23.65542968683637,62.835180056884624,14.608173852004892,Slow,93.78518794937594,Li-ion,919,Model A,0,83.15673302785862
17.68127184943912,4.008969191682082,40.49745844048765,37.369881112443075,26.91359648323059,22.71066523362331,14.995625758039791,Normal,93.0242781748776,LiFePO4,858,Model C,1,38.45138628171362
14.651354905174692,3.4393659295665344,82.23271116218315,30.099132223176817,16.612308103392035,98.35015025879088,8.560714546867333,Normal,92.86240966871236,Li-ion,572,Model B,2,77.62527498573907
57.82191684113332,4.1073462576066095,61.48437790323708,40.71327520820495,33.79137178050331,21.051322454165348,14.99927708378964,Slow,92.0797599300699,LiFePO4,770,Model A,0,7.046796449241109
58.65716094490959,3.530244451876244,56.14009533607748,32.26882937920404,30.10267234890392,96.1889894377484,14.80038604015336,Fast,92.71047511154384,LiFePO4,814,Model C,1,114.87132956582995
67.3686911348386,3.8835760534245822,36.41399408873095,27.197510483391508,26.73247836567325,109.33044937881228,3.960760964435079,Normal,97.00217287530988,LiFePO4,211,Model C,1,124.5897060146489
75.34822003503955,3.939832177381945,93.85783474895348,23.440004125260636,31.568773418779816,63.28399210571723,6.614301881557567,Slow,92.58385334076712,Li-ion,391,Model C,1,62.76145225661353
97.82668715162812,4.2302622204011815,45.73135371134725,27.65829450273415,16.603735136242264,73.55424730977983,14.816732348178038,Normal,93.05766630532815,LiFePO4,921,Model A,0,76.48743189249937
56.46703134710758,4.075680555255379,17.838349011619435,28.65127976303254,24.53677755466249,67.69833926176537,11.77020329262876,Normal,94.94399197073446,LiFePO4,730,Model A,1,99.63996165647599
39.06608256471213,4.091315574168479,65.53598645060211,22.50571054919958,27.601862537233263,58.92086186234389,7.502346547879955,Normal,93.817760175792,LiFePO4,482,Model A,2,44.13157714144814
81.56675752918333,3.741216977844152,20.245455412894128,29.174854045747427,31.573058122365783,108.74245353703604,2.665087051525841,Normal,97.36477944643951,LiFePO4,116,Model B,0,122.41988806628699
34.374902613586684,4.059767131127502,41.07008285215229,30.347226165586093,30.669391200985352,109.39335106699905,9.183310495649089,Normal,94.24914674095244,LiFePO4,592,Model C,2,104.33853475615169
49.507427863507246,3.508484469468161,55.6670744846028,34.98192735608847,20.541384994268,53.581636464153455,9.737964551422456,Fast,94.57915975514244,LiFePO4,430,Model C,1,48.139606383472945
17.061074320803936,4.130245685168313,88.68002722166582,34.7398150519068,33.817603391184086,81.5069754014698,15.400743021935124,Fast,90.46711548931655,LiFePO4,838,Model B,1,108.97639670114955
12.281566907391175,3.8962022903147533,54.41919223061068,34.13553121570949,17.486916828617407,112.6907562145864,16.120492870246444,Slow,91.22393661396082,LiFePO4,972,Model B,1,133.32616493928714
96.63835732101326,4.010020410199664,73.20328894284978,18.844461660695565,32.50267237242304,116.20584989413516,11.40408550041026,Fast,92.63593039968158,LiFePO4,585,Model A,0,136.54359079415113
85.23821084609853,3.8333316200250542,99.35351550991632,24.108747545695074,34.418804992092376,70.89590404220476,10.18847786989185,Fast,92.00214791458248,LiFePO4,505,Model A,1,103.532874221063
72.63767854843282,3.9427414341963307,21.834020790818347,32.11633180078746,18.543070464452512,65.28248052843267,6.440683284210019,Fast,97.98421707663417,LiFePO4,216,Model A,1,65.80757656925165
46.80576499728429,3.7730914847614097,34.72583729675676,28.667019951133373,29.441321284075705,47.86943159285258,10.414448244231837,Normal,95.02626496669986,LiFePO4,654,Model A,2,64.91825587522668
25.59648880637612,3.9690934146897576,45.511846803788174,19.889491507293645,15.805710375559968,115.887187319041,14.878911536745068,Normal,92.48202001198791,Li-ion,979,Model A,2,108.13051840420461
24.079333840397744,3.5364607107503305,47.96453606849482,34.9012629671365,23.1084565027831,34.28143044728674,5.3425944634926,Slow,96.33652929765492,Li-ion,214,Model A,1,42.38558925949779
32.52186083481358,3.6366308416604043,46.99189677389912,34.99424917134819,25.32566598395348,77.98295760477251,15.346047437216622,Slow,92.77389081279776,LiFePO4,894,Model B,1,74.7293812455804
59.43039982355084,3.7007999200337918,91.68499023008994,28.127961259440575,26.61290451819268,48.25502675186389,10.624218169195426,Slow,91.64742552604696,LiFePO4,648,Model B,1,50.67992587668184
74.31363304300561,3.5449071976242372,74.26293800201708,21.64920707658485,33.718744964971194,47.90082903477966,14.55716773551744,Normal,90.95700672272078,LiFePO4,913,Model B,1,62.7797546707025
69.41776390459582,4.134550311085423,64.71146926816334,35.33210920369503,28.44501374588389,60.49685873761885,14.48962379959477,Fast,92.67967592562135,Li-ion,724,Model C,1,40.04134165678204
35.19405072513486,3.5760845917037125,37.84354460765039,30.448638808024995,24.625559024384746,119.87929358156543,12.462699488776623,Fast,94.13457194770436,Li-ion,646,Model C,2,172.18897547370193
95.93787525968747,4.237240231767746,84.14113457991652,36.62806804580779,31.193500725317787,25.496630683982207,13.594935139244686,Normal,91.54570606359913,Li-ion,743,Model A,0,5.0
76.41072250261917,3.712270821648881,95.955446033649,36.44129505435665,34.01065641908818,77.85418182035315,8.556751456843688,Slow,93.5149609814945,LiFePO4,435,Model B,1,47.49946650065984
59.891864726026064,3.622800731545131,83.90784542952039,33.64870164260328,15.441322973645818,28.25721580352772,9.173553253707295,Slow,93.59927542543336,LiFePO4,435,Model C,1,57.209987641029414
65.05486716109169,4.1190787873768455,10.14085946723256,29.21607416024317,34.650425445120774,35.452082999051896,15.736929608831252,Slow,94.1250008044992,LiFePO4,988,Model C,1,55.24365034812529
47.764005618501095,3.8967372644214002,67.27612331650664,21.65277683918935,16.722642781273606,63.95629417728987,13.187464019595442,Normal,92.54604120559522,LiFePO4,839,Model B,2,79.55928960359375
32.29578905510417,3.7788810922615474,14.602184329789065,32.01329481593048,31.287735585375227,71.04601313464413,5.16557183268203,Slow,97.23992641851244,Li-ion,246,Model C,2,86.75465086625113
42.03754107861354,3.8595745193390414,33.18464983003497,33.65368796393703,20.60669505102825,45.8792408364524,4.455768766528576,Slow,95.9703920923264,LiFePO4,221,Model C,1,45.57307151527953
78.20614994179321,4.055360187341551,15.357223031299451,34.55432453582254,17.643593155077436,51.64571308744162,4.756129748315288,Normal,97.22275792258635,Li-ion,180,Model B,1,29.214353800295832
11.295413976678027,3.583951015158067,64.34159076544489,23.00084785904879,23.7971127942767,28.696702025593304,13.388115051405524,Fast,92.46964189719286,Li-ion,784,Model C,2,30.59181598043646
20.446537645622463,4.055825961334191,71.79309221433462,20.893710451395656,27.87913158895227,50.32197838442505,11.544033034153802,Normal,91.33998232085828,LiFePO4,765,Model B,2,33.39293559662226
14.140237781957747,4.159797270582298,20.30388742593146,38.761317389700416,22.6190369004695,116.6558439380544,14.0938834278191,Normal,94.60547190010236,Li-ion,761,Model C,0,141.0338372734982
13.665592208707311,3.982815020438402,44.54549947404816,33.140668376761205,16.091308165653977,114.47073816724816,8.717111236499068,Normal,95.0712680118566,Li-ion,474,Model B,1,110.7943036296947
86.99145256099065,3.699692803137343,51.06128580599878,38.25446871940595,26.98922279317433,53.4878290136985,13.18918601845334,Normal,93.90863704147051,Li-ion,669,Model C,2,32.85039909388571
73.32920734420213,3.953001701597634,43.214771958482494,35.5903718302157,33.04806552221349,77.08539362787616,6.151306832094947,Fast,96.68049624531994,Li-ion,162,Model C,1,69.05074758655132
52.67564461785927,3.5299675559296233,20.89225004366737,33.98409401356402,22.664307318945035,110.95953911109444,10.23727457297553,Slow,95.63447590708724,LiFePO4,603,Model B,1,121.28282546798505
18.80507445859013,3.5791517882568518,47.70530111687279,31.119424141878806,19.32665555261654,20.618382264089668,12.505102256192348,Normal,93.19452683296863,LiFePO4,767,Model C,1,6.525268443990299
54.24542876051491,3.5868909369730786,77.60602430275763,33.25329024506896,23.851546918656307,101.06835703375918,12.43277775213192,Fast,92.7994117943372,Li-ion,548,Model B,0,80.5128471445984
52.61245937025091,3.8044100309583713,16.39068980799299,31.85190940736935,15.967254220975615,114.83695527889188,8.952702563072533,Slow,96.04394249952364,LiFePO4,527,Model B,1,120.92913556618969
25.58816829190137,4.117311948282119,17.21620126737131,35.34859325883403,31.409751689605496,29.132573433355702,15.604222943111084,Slow,93.58572085175828,Li-ion,967,Model C,1,35.25673771107377
49.04664843141757,4.0314792849006675,41.92941626523858,24.987953849481165,31.52681621900373,36.14476860329211,8.279077849239949,Slow,94.17820604934492,LiFePO4,526,Model A,2,23.471189219013862
45.86542609576361,3.994404230180443,94.75531404570326,29.792913525233992,26.76000926859257,116.07463027713554,8.16444659983397,Normal,91.68745722999418,LiFePO4,520,Model C,2,104.29867263667747
65.42650882469948,3.799567384698945,70.17153820506226,33.59048796071391,22.062057778767787,73.75401436403463,8.314057747467114,Normal,94.62887207397183,LiFePO4,421,Model A,1,79.55526279797554
67.15842857808795,3.6177381271122244,71.08029610053083,26.629537861283275,30.99566728891567,21.41966344717237,12.066967417481411,Slow,93.32794576242443,LiFePO4,779,Model A,1,5.0
14.077360879484006,3.726814713472529,42.572799175407845,22.584764310934,26.093740495767342,45.763199876352914,3.834280853919528,Slow,95.57920008560995,LiFePO4,265,Model C,2,10.576605516939033
43.71513531638241,4.214030130242964,63.42947120876846,26.99107281852265,31.518646171000324,64.99436742688596,10.733462508913336,Slow,93.53196578876928,Li-ion,696,Model A,2,47.03326189557506
66.32739241428128,3.478961732276004,10.911806562496905,25.58821779860661,27.629175851660413,89.29089110247676,11.840584493800442,Slow,95.3267923728215,LiFePO4,748,Model B,1,83.95471230968059
55.28226327220789,4.109871258365194,67.24864417685879,25.88856760197624,30.688109464255945,93.31603781367996,9.01500414584168,Slow,93.92262430418675,Li-ion,560,Model B,1,101.08872695363007
87.08408570694901,3.9274164110408103,92.1958252818613,32.636506915728354,26.9712598643552,119.5421512925456,9.5359121004594,Slow,93.00119895469696,Li-ion,558,Model A,0,156.4260567162844
69.28242684570506,3.7899033333898253,65.13161215103372,38.74539422843883,23.282821364313325,48.7511199383759,9.13138727639866,Fast,94.53268802834592,LiFePO4,288,Model B,0,70.19261051842639
24.664098437328672,4.016203550840424,88.63287341197105,29.377747496213118,34.15891719852275,73.82201018684752,8.70201115881291,Slow,91.87377874925014,Li-ion,563,Model C,2,69.82354693776185
16.351187266038686,3.792531630733061,75.15757499194844,23.72004614801847,25.82227649757689,73.3323547859605,7.32970863107985,Normal,93.64037645076594,LiFePO4,478,Model B,2,72.85694958839328
67.8177350385684,4.10106570267236,20.850257476332125,18.8858195302838,27.101790370810768,60.56452594472375,1.9926714774581225,Normal,99.24800827225586,Li-ion,101,Model A,1,35.50129182877853
12.386017948745964,4.161002113287342,91.22079765572576,32.88105320612492,19.409752788294984,36.91618938424202,12.052094423116532,Normal,91.62708234133996,Li-ion,717,Model C,1,36.453360984432265
62.7198023146117,3.8030532968598405,15.97994599201974,27.042051631558103,27.51301578854553,117.74565631838423,7.514466295362089,Slow,96.19010069769774,LiFePO4,463,Model B,1,110.52919034538078
94.62072172824618,3.664452894586339,58.05707252929874,35.6504863348053,26.43215298965888,105.3317186666586,5.506736608862235,Normal,96.48160215792213,LiFePO4,171,Model C,0,113.39968267511084
61.79267600882911,3.925856050229893,22.79234114141119,33.418747680865984,18.69676795894049,69.83330282942373,10.799545183222447,Fast,95.63870298303986,LiFePO4,526,Model A,1,49.15252924061566
44.935293358586975,4.174384831463515,11.053594965781366,34.69119911225407,16.191741947062873,80.32454226840298,13.385670939682312,Slow,95.26997517629744,LiFePO4,737,Model B,1,93.30820512443229
67.89593965981179,3.544966468375093,47.98308341148751,27.120466789355678,27.087186394295426,42.72610535596623,5.020507179198633,Normal,95.46620007962508,Li-ion,269,Model C,1,81.04457818103067
51.2427601442365,3.994030311742233,36.55366368887406,33.847489046598454,30.27384538700641,74.37870703917469,7.704829106517342,Fast,96.09252663134924,LiFePO4,304,Model C,1,71.65970332775325
59.10551103843415,3.925279417130711,53.74004444178427,25.267289212166453,25.468027418440165,89.49701331214759,16.03139745480413,Fast,92.67953224835156,Li-ion,924,Model B,1,99.53980636462113
94.73183278988726,4.034453612352708,61.947989806109575,38.28952751423646,19.535452506392915,71.51670283865889,10.25975800294285,Normal,93.62431475886228,Li-ion,436,Model C,0,88.77030263143669
44.74923740206968,3.651959725771343,13.936516507805262,32.96027165645596,28.33043953386069,119.02851705849412,11.250493968843776,Fast,96.02743896112322,Li-ion,571,Model C,1,108.99800526134821
96.50715074415228,3.932493790415939,21.070296561137106,27.727883400508297,16.602114532192044,81.13416562477262,5.419890003803606,Normal,96.99013744169812,Li-ion,294,Model A,0,86.73647767003304
91.48155777604572,4.100850714344571,60.27781568053828,24.0895419222791,23.83667409603909,57.09737125921691,13.952334057916817,Fast,93.10774319550968,Li-ion,769,Model A,0,57.41218127876178
27.62120213103668,3.611350741415384,40.88506178553924,22.831356967819985,18.267335167968405,97.2152027615838,11.575747241020132,Slow,93.91738803631878,Li-ion,752,Model A,2,99.65710522530459
16.24251707876489,3.6270926513904933,75.62561387945031,33.43723013470956,18.68918102119767,37.0462511581642,6.785668967378922,Slow,94.29112066304091,LiFePO4,374,Model A,1,17.721006561777543
19.0700201239684,4.266723394620988,68.70624837327458,22.355505874748726,19.04587898316408,58.451581370626656,1.7856022360914725,Slow,95.62116061129798,Li-ion,106,Model A,2,59.06433572710022
11.639964308639476,3.583845262205303,86.10439266909161,30.677178528967538,22.73414114087956,54.69589503775858,10.76281889690042,Slow,91.01392612647425,Li-ion,665,Model A,1,67.14585231889482
18.49986646803356,4.070292226384362,72.32435440023028,24.57836922819016,16.023004112407953,63.18070951077773,11.200227386239344,Slow,92.99473285145416,Li-ion,715,Model B,2,99.45929970565378
71.47060960747211,3.854813951093774,48.69379696511333,34.55096266694646,22.95586881858196,98.17798259287262,16.173373930054975,Normal,93.1070908506827,LiFePO4,953,Model A,1,122.1597532450028
16.40697836142061,3.61295427577842,70.56699601549892,36.69263656431367,25.234148942294016,68.41730321634074,16.719344646359755,Slow,90.49106503547824,LiFePO4,949,Model C,1,122.24686465412965
38.70780672643852,4.089740895302945,34.784305682987664,35.85088972994438,24.665885699326505,99.40144502659628,11.981760013554691,Slow,94.50544655442656,Li-ion,672,Model B,1,80.21775595439505
86.03877798725091,3.8275863415643747,37.56821489003914,36.49337356186759,22.65568200806081,77.64889031398658,13.069959892801334,Slow,94.466125624828,LiFePO4,698,Model C,0,99.45690623200355
12.094474216224327,3.8437291275316574,81.0086643928714,23.548390431245945,31.78293216141505,54.206943465755536,13.192613143309911,Slow,90.5846144366584,Li-ion,869,Model A,2,58.79049360921433
83.30216343300422,3.7467940156348383,50.1777564761424,22.353396214583707,17.90653384841008,100.99787436834724,6.925982220973577,Fast,95.90891994606132,LiFePO4,277,Model A,0,155.74294769878904
35.36692972960599,3.8885989903820306,81.85423064665173,33.82414394034897,25.11393487562748,43.82896705530916,6.500702611149344,Slow,92.78928361089396,Li-ion,341,Model C,2,23.62150992143037
20.634834485949064,3.5387431953504773,84.01801363014506,27.764987799986468,16.240828339131085,42.43829797997955,4.568403976423335,Slow,93.45013638282312,LiFePO4,302,Model C,2,21.445251925460152
72.70634488277355,3.7898367362231946,87.18061038951554,27.772786541649573,16.423113577558194,70.45029240548358,10.23718491973893,Normal,92.17492518459709,LiFePO4,642,Model C,1,55.465476269383025
66.60485621018955,4.2663352792170635,92.49717122570866,16.964756118453177,26.47731699354193,46.08492459620889,15.241269417239934,Fast,89.29648733208181,LiFePO4,900,Model B,1,5.0
88.97248121743476,3.681613484429961,48.78866984619666,24.990110242221526,26.32036849775642,20.90870349512163,9.199573807838195,Normal,94.55842396919184,Li-ion,561,Model A,0,7.764827953102605
76.15639394234972,3.9709788710412823,38.698013648902496,22.80765028163919,32.56067025688914,84.82975272988016,3.2947374071127578,Slow,96.29905163155024,Li-ion,179,Model C,1,65.8514361910377
82.31328373463637,3.7622691827131294,62.39788719347025,38.97303855538735,26.157473513201463,71.1093821472398,12.458326230249094,Normal,93.12045935012324,Li-ion,622,Model A,0,74.86922680914499
35.38311153141758,3.9779646631532857,43.405518109386485,26.316029891257365,34.195820408097006,64.55178144931611,8.162182310469607,Normal,94.09885344983128,LiFePO4,516,Model C,2,73.0956808437451
25.96955894017505,3.6767372954093256,64.09667501202097,33.00093947416949,15.973896967998597,116.69685146183151,13.953952774682977,Slow,91.18941065103552,LiFePO4,865,Model A,2,163.60112244222867
77.55532764767725,4.188991171376122,73.50272763794422,20.912572799664765,16.96015369561482,77.11991839629137,9.710638044113985,Fast,93.39386154356993,Li-ion,483,Model B,0,100.88051435094263
82.61512653405376,3.8992455239230024,71.95645166429232,33.63292138722155,15.881317231407628,106.34315777893843,10.561854882042006,Fast,93.82888635195847,LiFePO4,490,Model A,0,91.92056638737836
99.1454627800606,3.6285836745663254,43.70975983181092,25.534069071930357,18.7055370066708,33.94502362051602,15.736771693530931,Normal,92.1095259369399,Li-ion,995,Model C,0,11.48465683680707
